dataset,condition,split,num_rows,num_image_clusters,risk,risk_label,method,method_label,aurc,oracle_aurc,random_aurc,excess_aurc,normalized_aurc,numerical_reference,absolute_error_mean,absolute_error_median,absolute_error_p95,absolute_error_max,spearman_rho,kendall_tau_b,exact_match_fraction
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_mmmc_entropy,MMMC-Entropy,0.0580046011383,0.0279544840364,0.102461778306,0.0300501171019,0.40331778783,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_foreground_entropy,Foreground entropy,0.0512407649381,0.0279544840364,0.102461778306,0.0232862809017,0.312536928499,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m2,Dice-M2,0.101460636067,0.0279544840364,0.102461778306,0.073506152031,0.986563164748,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m8,Dice-M8,0.0545334719896,0.0279544840364,0.102461778306,0.0265789879532,0.356730011657,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m32,Dice-M32,0.0536915972086,0.0279544840364,0.102461778306,0.0257371131722,0.345430785329,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m2,nHD-M2,0.0972373189653,0.0279544840364,0.102461778306,0.0692828349289,0.929879894424,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m8,nHD-M8,0.0462511998046,0.0279544840364,0.102461778306,0.0182967157682,0.245569456624,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m32,nHD-M32,0.0440782883038,0.0279544840364,0.102461778306,0.0161238042674,0.216405714709,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m2,nHD95-M2,0.0946926375695,0.0279544840364,0.102461778306,0.0667381535331,0.895726441118,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m8,nHD95-M8,0.0454461239398,0.0279544840364,0.102461778306,0.0174916399034,0.234764127123,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m32,nHD95-M32,0.0431933898895,0.0279544840364,0.102461778306,0.0152389058531,0.204529046485,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_sdc,SDC,0.0516527975026,0.0396046605586,0.133514381392,0.0120481369441,0.128294886165,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_mean_max_probability,Mean max probability,0.0901389216223,0.0396046605586,0.133514381392,0.0505342610637,0.538115336893,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_negative_entropy,Negative entropy,0.077465162891,0.0396046605586,0.133514381392,0.0378605023325,0.403158501554,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_dice_exact,Dice-Exact,0.0524449995191,0.0396046605586,0.133514381392,0.0128403389605,0.136730669057,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_qfr_entropy,QFR-Entropy,0.0528796776095,0.0396046605586,0.133514381392,0.0132750170509,0.141359349524,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0987268942354,0.0396046605586,0.133514381392,0.0591222336769,0.629564577046,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_mmmc_entropy,MMMC-Entropy,0.0727047465028,0.0396046605586,0.133514381392,0.0331000859443,0.352467089142,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_foreground_entropy,Foreground entropy,0.055122723934,0.0396046605586,0.133514381392,0.0155180633755,0.165244484147,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_dice_m2,Dice-M2,0.0804290155554,0.0396046605586,0.133514381392,0.0408243549968,0.43471916043,confidence_dice_exact,0.0266293305692,0.0178691417939,0.0761809261368,0.150315613461,0.964329108228,0.889748743719,0
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_dice_m8,Dice-M8,0.0525444644316,0.0396046605586,0.133514381392,0.012939803873,0.137789823654,confidence_dice_exact,0.00812699261238,0.00693456895055,0.0174114602238,0.0314090847969,0.996491412285,0.958492462312,0
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_dice_m32,Dice-M32,0.0523376115791,0.0396046605586,0.133514381392,0.0127329510205,0.135587145905,confidence_dice_exact,0.00274827795276,0.00257027078203,0.00555642767783,0.00805090028925,0.999221480537,0.982713567839,0
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_nhd_m2,nHD-M2,0.0896843738006,0.0396046605586,0.133514381392,0.050079713242,0.533275073099,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_nhd_m8,nHD-M8,0.0568147714884,0.0396046605586,0.133514381392,0.0172101109299,0.18326229465,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_nhd_m32,nHD-M32,0.056039910102,0.0396046605586,0.133514381392,0.0164352495435,0.175011163889,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_nhd95_m2,nHD95-M2,0.0902814037172,0.0396046605586,0.133514381392,0.0506767431586,0.539632561027,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_nhd95_m8,nHD95-M8,0.0549160233146,0.0396046605586,0.133514381392,0.015311362756,0.163043427455,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.0546264959329,0.0396046605586,0.133514381392,0.0150218353744,0.159960387925,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.106560133425,0.0333606990657,0.13383893931,0.0731994343596,0.728510314092,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_mean_max_probability,Mean max probability,0.089667048164,0.0333606990657,0.13383893931,0.0563063490982,0.560383511509,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_negative_entropy,Negative entropy,0.0792131810267,0.0333606990657,0.13383893931,0.045852481961,0.456342406571,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_exact,Dice-Exact,0.104355321896,0.0333606990657,0.13383893931,0.0709946228304,0.706567139889,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_qfr_entropy,QFR-Entropy,0.103234582109,0.0333606990657,0.13383893931,0.0698738830435,0.695413085199,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.104370978777,0.0333606990657,0.13383893931,0.0710102797114,0.706722963488,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_mmmc_entropy,MMMC-Entropy,0.0750341837863,0.0333606990657,0.13383893931,0.0416734847206,0.414751339388,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_foreground_entropy,Foreground entropy,0.0965408239275,0.0333606990657,0.13383893931,0.0631801248617,0.628794102168,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m2,Dice-M2,0.13504018413,0.0333606990657,0.13383893931,0.101679485064,1.01195527327,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m8,Dice-M8,0.106849462743,0.0333606990657,0.13383893931,0.0734887636777,0.731389836239,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m32,Dice-M32,0.104750753536,0.0333606990657,0.13383893931,0.0713900544704,0.710502635167,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m2,nHD-M2,0.0982734215867,0.0333606990657,0.13383893931,0.064912722521,0.646037613351,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m8,nHD-M8,0.0713506455268,0.0333606990657,0.13383893931,0.037989946461,0.37809127995,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m32,nHD-M32,0.0703561687222,0.0333606990657,0.13383893931,0.0369954696565,0.36819384542,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.103387464291,0.0333606990657,0.13383893931,0.0700267652249,0.696934630371,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.0767479160114,0.0333606990657,0.13383893931,0.0433872169457,0.431807094156,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m32,nHD95-M32,0.0752847888603,0.0333606990657,0.13383893931,0.0419240897946,0.417245462229,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_sdc,SDC,0.0299533858715,0.0157476514017,0.068079148248,0.0142057344698,0.271456681461,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_mean_max_probability,Mean max probability,0.0435680105602,0.0157476514017,0.068079148248,0.0278203591584,0.531617875181,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_negative_entropy,Negative entropy,0.0328743037431,0.0157476514017,0.068079148248,0.0171266523414,0.327272357443,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_exact,Dice-Exact,0.0302711636515,0.0157476514017,0.068079148248,0.0145235122498,0.277529081433,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_qfr_entropy,QFR-Entropy,0.0305405284469,0.0157476514017,0.068079148248,0.0147928770452,0.282676360064,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.059172438674,0.0157476514017,0.068079148248,0.0434247872723,0.829802124711,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_mmmc_entropy,MMMC-Entropy,0.0305368146663,0.0157476514017,0.068079148248,0.0147891632646,0.282605393613,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_foreground_entropy,Foreground entropy,0.0303315599494,0.0157476514017,0.068079148248,0.0145839085477,0.27868319132,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m2,Dice-M2,0.0583200536322,0.0157476514017,0.068079148248,0.0425724022305,0.81351394086,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m8,Dice-M8,0.030660426801,0.0157476514017,0.068079148248,0.0149127753992,0.284967491815,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m32,Dice-M32,0.030325683912,0.0157476514017,0.068079148248,0.0145780325102,0.27857090641,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m2,nHD-M2,0.0540042532585,0.0157476514017,0.068079148248,0.0382566018567,0.731043523734,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m8,nHD-M8,0.0241038209194,0.0157476514017,0.068079148248,0.00835616951764,0.159677632425,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m32,nHD-M32,0.0236578687047,0.0157476514017,0.068079148248,0.007910217303,0.151155953483,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m2,nHD95-M2,0.0550534510096,0.0157476514017,0.068079148248,0.0393057996079,0.75109259197,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m8,nHD95-M8,0.0244464267282,0.0157476514017,0.068079148248,0.00869877532642,0.166224469978,,,,,,,,
kvasir,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m32,nHD95-M32,0.0238908751634,0.0157476514017,0.068079148248,0.00814322376165,0.155608462444,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_sdc,SDC,0.0753550931857,0.0610465362718,0.102477205324,0.0143085569139,0.345361473543,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_mean_max_probability,Mean max probability,0.0995102200887,0.0610465362718,0.102477205324,0.0384636838168,0.928386740944,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_negative_entropy,Negative entropy,0.102784889185,0.0610465362718,0.102477205324,0.041738352913,1.00742647578,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_dice_exact,Dice-Exact,0.079105327179,0.0610465362718,0.102477205324,0.0180587909071,0.435879779886,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_qfr_entropy,QFR-Entropy,0.0766531291998,0.0610465362718,0.102477205324,0.015606592928,0.376691791006,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0885955805341,0.0610465362718,0.102477205324,0.0275490442622,0.664943262859,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_mmmc_entropy,MMMC-Entropy,0.108768234152,0.0610465362718,0.102477205324,0.0477216978797,1.15184473172,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_foreground_entropy,Foreground entropy,0.0847299387886,0.0610465362718,0.102477205324,0.0236834025168,0.571639393194,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_dice_m2,Dice-M2,0.0772339467284,0.0610465362718,0.102477205324,0.0161874104566,0.39071081464,confidence_dice_exact,0.0793274608983,0.0759966429641,0.132089228049,0.183384989931,0.834985542154,0.65674444788,0
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_dice_m8,Dice-M8,0.0807278139675,0.0610465362718,0.102477205324,0.0196812776956,0.475041271254,confidence_dice_exact,0.0126440943748,0.0122941928836,0.0248818556498,0.056519985199,0.982020508515,0.893493079077,0
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_dice_m32,Dice-M32,0.0791918605771,0.0610465362718,0.102477205324,0.0181453243052,0.437968411329,confidence_dice_exact,0.00151937345708,0.00142345252248,0.00305193749669,0.0110962986946,0.999651246926,0.985585110296,0.000272553829381
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_nhd_m2,nHD-M2,0.0858322860946,0.0610465362718,0.102477205324,0.0247857498227,0.598246429264,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_nhd_m8,nHD-M8,0.0877400069394,0.0610465362718,0.102477205324,0.0266934706676,0.64429253203,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_nhd_m32,nHD-M32,0.0869674915742,0.0610465362718,0.102477205324,0.0259209553024,0.62564655351,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_nhd95_m2,nHD95-M2,0.0860196211534,0.0610465362718,0.102477205324,0.0249730848815,0.602768081052,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_nhd95_m8,nHD95-M8,0.0883985936817,0.0610465362718,0.102477205324,0.0273520574099,0.660188648539,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.0878464151228,0.0610465362718,0.102477205324,0.026799878851,0.646860875381,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.068908592678,0.0396925023591,0.0828577891515,0.0292160903189,0.676842261224,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_mean_max_probability,Mean max probability,0.0675983727679,0.0396925023591,0.0828577891515,0.0279058704088,0.646488706146,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_negative_entropy,Negative entropy,0.0689517341985,0.0396925023591,0.0828577891515,0.0292592318394,0.677841710635,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_exact,Dice-Exact,0.0695996619091,0.0396925023591,0.0828577891515,0.02990715955,0.692852098814,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_qfr_entropy,QFR-Entropy,0.0682888611416,0.0396925023591,0.0828577891515,0.0285963587825,0.662485087151,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0680031973566,0.0396925023591,0.0828577891515,0.0283106949975,0.655867181739,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_mmmc_entropy,MMMC-Entropy,0.0714422444531,0.0396925023591,0.0828577891515,0.031749742094,0.735538773244,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_foreground_entropy,Foreground entropy,0.0712580325242,0.0396925023591,0.0828577891515,0.0315655301651,0.731271179014,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m2,Dice-M2,0.0704721560881,0.0396925023591,0.0828577891515,0.030779653729,0.713064965306,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m8,Dice-M8,0.0699781072564,0.0396925023591,0.0828577891515,0.0302856048973,0.701619452755,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m32,Dice-M32,0.0696537127522,0.0396925023591,0.0828577891515,0.0299612103931,0.694104281926,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m2,nHD-M2,0.0625432481392,0.0396925023591,0.0828577891515,0.0228507457801,0.529377828301,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m8,nHD-M8,0.0632967976914,0.0396925023591,0.0828577891515,0.0236042953323,0.546835132726,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m32,nHD-M32,0.0647095176183,0.0396925023591,0.0828577891515,0.0250170152593,0.579563281476,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.0638403834383,0.0396925023591,0.0828577891515,0.0241478810792,0.559428255287,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.0649831769413,0.0396925023591,0.0828577891515,0.0252906745822,0.585903082352,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m32,nHD95-M32,0.0674635395722,0.0396925023591,0.0828577891515,0.0277710372131,0.64336505736,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_sdc,SDC,0.0420380540964,0.0249161131664,0.0533861688292,0.01712194093,0.601401737065,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_mean_max_probability,Mean max probability,0.0425292056246,0.0249161131664,0.0533861688292,0.0176130924582,0.618653249814,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_negative_entropy,Negative entropy,0.0435382956447,0.0249161131664,0.0533861688292,0.0186221824782,0.654097157336,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_exact,Dice-Exact,0.0423178688425,0.0249161131664,0.0533861688292,0.0174017556761,0.611230124808,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_qfr_entropy,QFR-Entropy,0.0416723282724,0.0249161131664,0.0533861688292,0.0167562151059,0.588555755015,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0438863638304,0.0249161131664,0.0533861688292,0.0189702506639,0.66632292148,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_mmmc_entropy,MMMC-Entropy,0.0455445484764,0.0249161131664,0.0533861688292,0.0206284353099,0.724566033668,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_foreground_entropy,Foreground entropy,0.0434360947783,0.0249161131664,0.0533861688292,0.0185199816118,0.650507390333,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m2,Dice-M2,0.0445634962121,0.0249161131664,0.0533861688292,0.0196473830457,0.690106941777,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m8,Dice-M8,0.0425403407831,0.0249161131664,0.0533861688292,0.0176242276167,0.619044368069,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m32,Dice-M32,0.0423874469307,0.0249161131664,0.0533861688292,0.0174713337643,0.613674028994,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m2,nHD-M2,0.0400884941505,0.0249161131664,0.0533861688292,0.015172380984,0.532924177028,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m8,nHD-M8,0.0392282263763,0.0249161131664,0.0533861688292,0.0143121132099,0.502707594935,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m32,nHD-M32,0.0399351590843,0.0249161131664,0.0533861688292,0.0150190459179,0.527538340485,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m2,nHD95-M2,0.0403269345882,0.0249161131664,0.0533861688292,0.0154108214218,0.541299307747,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m8,nHD95-M8,0.0398720195114,0.0249161131664,0.0533861688292,0.014955906345,0.525320586729,,,,,,,,
pet,clipseg-general,test,3669,3669,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m32,nHD95-M32,0.0411834067167,0.0249161131664,0.0533861688292,0.0162672935502,0.571382569212,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_sdc,SDC,0.0332107827221,0.0231267164025,0.0410197582668,0.0100840663197,0.563574734587,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_mean_max_probability,Mean max probability,0.0441077765217,0.0231267164025,0.0410197582668,0.0209810601192,1.17258207287,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_negative_entropy,Negative entropy,0.0439148887269,0.0231267164025,0.0410197582668,0.0207881723244,1.16180202796,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_dice_exact,Dice-Exact,0.0331372634147,0.0231267164025,0.0410197582668,0.0100105470123,0.559465913518,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_qfr_entropy,QFR-Entropy,0.0329351144565,0.0231267164025,0.0410197582668,0.00980839805409,0.548168283987,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0391080992562,0.0231267164025,0.0410197582668,0.0159813828537,0.893161876829,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_mmmc_entropy,MMMC-Entropy,0.0362991529071,0.0231267164025,0.0410197582668,0.0131724365046,0.736176475999,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_foreground_entropy,Foreground entropy,0.0325962799925,0.0231267164025,0.0410197582668,0.00946956359009,0.529231623213,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_dice_m2,Dice-M2,0.0333815681289,0.0231267164025,0.0410197582668,0.0102548517265,0.573119529044,confidence_dice_exact,0.00988644490588,0.00864845129832,0.0191780228084,0.0989495172049,0.986554804813,0.920226139428,0
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_dice_m8,Dice-M8,0.0331654269713,0.0231267164025,0.0410197582668,0.0100387105689,0.561039908416,confidence_dice_exact,0.00351562817471,0.00303833689528,0.00693606614353,0.022114913984,0.99694481969,0.964938639722,0
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_dice_m32,Dice-M32,0.033161692228,0.0231267164025,0.0410197582668,0.0100349758256,0.560831182402,confidence_dice_exact,0.00110875338415,0.000947434318934,0.00240083083178,0.00578004427347,0.999465530994,0.985242859729,0
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_nhd_m2,nHD-M2,0.0399415204299,0.0231267164025,0.0410197582668,0.0168148040274,0.939739824836,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_nhd_m8,nHD-M8,0.0360618061324,0.0231267164025,0.0410197582668,0.0129350897299,0.722911723338,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_nhd_m32,nHD-M32,0.0354889747348,0.0231267164025,0.0410197582668,0.0123622583323,0.690897524638,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_nhd95_m2,nHD95-M2,0.0399543096561,0.0231267164025,0.0410197582668,0.0168275932537,0.940454584594,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_nhd95_m8,nHD95-M8,0.0394787068785,0.0231267164025,0.0410197582668,0.0163519904761,0.913874264645,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.0360944377469,0.0231267164025,0.0410197582668,0.0129677213445,0.724735427479,,,,,,,,
pet,clipseg-target,test,3669,3669,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.0515813053824,0.0251475532152,0.0562669866817,0.0264337521671,0.84942909374,,,,,,,,
